"X","Y","Z"
545033.46,4316590.52,692.5
545045.16,4316611.76,692.5
545019.66,4316622.6,692.5
544983.63,4316637.98,692.5
544969.54,4316643.98,692.5
544955.65,4316669.53,692.5
544929.56,4316680.9,692.5
544924.84,4316701.96,692.5
544915.01,4316722.17,692.5
544922,4316773.55,692.5
544922.23,4316775.15,692.5
544921.53,4316808.43,692.5
544904.88,4316840.41,692.5
544901.47,4316848.18,692.5
544888.03,4316896.06,692.5
544884.01,4316909.15,692.5
544882.32,4316910.4,692.5
544833.87,4316930.05,692.5
544824.02,4316937.07,692.5
544827.83,4316947.17,692.5
544833.53,4316961.86,692.5
544833.21,4317000.4,692.5
544834.83,4317031.64,692.5
544830.75,4317046.63,692.5
544829.13,4317059.55,692.5
544842.87,4317061.17,692.5
544853.71,4317100.97,692.5
544875.48,4317125.53,692.5
544846.4,4317148.35,692.5
544827.68,4317154.31,692.5
544821.88,4317177.26,692.5
544814.22,4317199.04,692.5
544771.9,4317217.5,692.5
544765.07,4317221.68,692.5
544761.65,4317251.81,692.5
544741.98,4317284.64,692.5
544741.81,4317285.01,692.5
544738.26,4317320.38,692.5
544712.63,4317338.71,692.5
544669.82,4317330.75,692.5
544666.32,4317331.09,692.5
544638.59,4317303.66,692.5
544667.21,4317275.59,692.5
544637.7,4317259.29,692.5
544605.09,4317270.04,692.5
544595.09,4317265,692.5
544595.13,4317254.26,692.5
544626.28,4317223.09,692.5
544608.2,4317172.34,692.5
544598.37,4317149.81,692.5
544589.9,4317131.02,692.5
544587.87,4317126.54,692.5
544529.2,4317097.33,692.5
544550.36,4317092.99,692.5
544557.21,4317062.9,692.5
544576.47,4317041.42,692.5
544568.64,4317012.82,692.5
544550.37,4316954.16,692.5
544549.38,4316918.56,692.5
544556.3,4316837.29,692.5
544557.62,4316821.72,692.5
544545.45,4316776.57,692.5
544585.22,4316753.97,692.5
544641.31,4316727.46,692.5
544629.96,4316677.33,692.5
544591.15,4316610.5,692.5
544589.57,4316589.93,692.5
544625.23,4316502.38,692.5
544640.42,4316474.04,692.5
544639.83,4316444.85,692.5
544593.62,4316394.24,692.5
544593.18,4316325.68,692.5
544516.47,4316297.14,692.5
544486.57,4316284.43,692.5
544453.37,4316337.28,692.5
544432.4,4316368.14,692.5
544428.91,4316393.59,692.5
544404.98,4316368.07,692.5
544403.13,4316363.4,692.5
544405.7,4316357.12,692.5
544429.35,4316239.47,692.5
544420.24,4316180.18,692.5
544418.29,4316133.41,692.5
544372.1,4316061.79,692.5
544286.1,4316040.03,692.5
544373.4,4316026.37,692.5
544406.46,4316558.1,692.5
544396.69,4316579.01,692.5
544404.35,4316594.66,692.5
544464.53,4316662.21,692.5
544468.11,4316667.2,692.5
544471.35,4316671.71,692.5
544493.1,4316694.29,692.5
544497.66,4316648.4,692.5
544480.15,4316640.74,692.5
544460.4,4316559.01,692.5
544452.88,4316476.03,692.5
543499.5,4318518.64,692.5
543494.52,4318517.4,692.5
543493.24,4318519.18,692.5
543491.93,4318519.96,692.5
543491.28,4318523.74,692.5
543502.76,4318534.14,692.5
544558.51,4318453.84,692.5
544565.75,4318453.7,692.5
544643.42,4318531.64,692.5
544644.63,4318533.78,692.5
544661.49,4318557.47,692.5
544648.89,4318531.47,692.5
544588.33,4318461.83,692.5
544627.45,4318459.34,692.5
544579.45,4318447.27,692.5
544567.28,4318448.42,692.5
544559.78,4318446.36,692.5
544544.48,4318447,692.5
544428.17,4318279.65,692.5
544415.06,4318305.24,692.5
544453.87,4318296.78,692.5
544462.25,4318288.09,692.5
544438.91,4318278.66,692.5
542567.55,4317360.94,695
542604.58,4317096.27,695
542659.9,4317058.69,695
542736.73,4317146.09,695
542811.23,4317084.31,695
542839.36,4317025.71,695
542862.53,4316928.41,695
542905.88,4316866.63,695
542918.02,4316815.85,695
542938.91,4316776.28,695
542988.74,4316703.59,695
542985.04,4316608.05,695
543063.93,4316561.23,695
543144.88,4316480.86,695
543205.32,4316339.2,695
543216.4,4316311.87,695
543215.93,4316293.77,695
543258.22,4316305.61,695
543329.35,4316333.74,695
543367.45,4316359.85,695
543388.96,4316357.32,695
543386.5,4316343.23,695
543387.9,4316336.55,695
543384.53,4316270.69,695
543413.5,4316207.17,695
543414.51,4316197.7,695
543504.98,4316144.28,695
543593.43,4316088.91,695
543553.61,4316036.53,695
543629.77,4316009.35,695
545488.13,4316033.56,695
545521.46,4316110.16,695
545525.12,4316111.77,695
545523.13,4316115.6,695
545548.54,4316206.03,695
545550.13,4316223.56,695
545563.86,4316280.75,695
545564.01,4316309.28,695
545558.94,4316329.97,695
545559.82,4316351.21,695
545562.32,4316367.14,695
545568.68,4316407.69,695
545570.37,4316418.47,695
545574.19,4316442.33,695
545578.58,4316469.72,695
545580.51,4316481.82,695
545580.03,4316492,695
545566.26,4316518.27,695
545560.52,4316550.8,695
545541.02,4316587.74,695
545511.63,4316615.1,695
545475.3,4316639.8,695
545438.77,4316696.07,695
545461.87,4316751,695
545458.67,4316772.13,695
545516.81,4316774.41,695
545549.69,4316756.73,695
545556.98,4316730.77,695
545615.56,4316687.81,695
545633.87,4316689.25,695
545646.61,4316673.07,695
545648.34,4316635.3,695
545678.79,4316611.62,695
545667.49,4316587.79,695
545716.94,4316546.74,695
545744.44,4316496.88,695
545773.36,4316475.3,695
545787.81,4316451.83,695
545798.27,4316305.88,695
545311.29,4316030.53,695
545068.19,4316037.14,695
545178.73,4316049.02,695
545186.14,4316058.89,695
545197.52,4316069.39,695
545198.3,4316075.23,695
545210.24,4316084.57,695
545218.65,4316099.76,695
545213.04,4316127.38,695
545210.95,4316137.67,695
545185.94,4316184.85,695
545148.08,4316195.72,695
545130.96,4316200.64,695
545119.2,4316226.3,695
545093,4316238.61,695
545077.37,4316279.48,695
545089.16,4316320.47,695
545091.2,4316326.84,695
545111.36,4316368.38,695
545111.59,4316369.03,695
545111.37,4316369.8,695
545102.36,4316404.41,695
545091.58,4316439.5,695
545091.09,4316439.94,695
545090.85,4316440.75,695
545062.37,4316489.78,695
545046.73,4316503.98,695
545038.88,4316530.22,695
545057.72,4316565.08,695
545063.54,4316571.35,695
545067.76,4316579.43,695
545085.48,4316613.72,695
545085.98,4316627.24,695
545077.48,4316625.24,695
545063.21,4316627.89,695
545031.47,4316641.38,695
545024.15,4316644.51,695
544981.43,4316662.68,695
544975.93,4316672.81,695
544935.56,4316690.4,695
544932.81,4316702.7,695
544927.07,4316714.5,695
544931.15,4316744.51,695
544938.68,4316797.61,695
544938.39,4316811.16,695
544931.62,4316824.18,695
544914.38,4316863.34,695
544904.52,4316898.49,695
544899.27,4316933.14,695
544866.77,4316943.99,695
544845,4316947.72,695
544844.63,4316993.14,695
544847.25,4317043.92,695
544849.48,4317046.6,695
544847.66,4317051.81,695
544859.92,4317096.84,695
544887.25,4317127.66,695
544850.76,4317156.3,695
544847.12,4317157.46,695
544845.99,4317161.92,695
544826.27,4317217.99,695
544812.36,4317224.05,695
544779.39,4317244.19,695
544778.21,4317254.58,695
544771.42,4317265.91,695
544753.76,4317303.81,695
544751.88,4317322.58,695
544717.77,4317346.98,695
544660.8,4317336.39,695
544658.99,4317336.57,695
544626.95,4317304.86,695
544624.41,4317303.83,695
544621.66,4317302.2,695
544574.2,4317278.3,695
544574.44,4317221.73,695
544591.69,4317204.47,695
544581.67,4317176.37,695
544576.23,4317163.89,695
544571.54,4317153.49,695
544570.42,4317151.01,695
544510.46,4317121.16,695
544489.38,4317129.56,695
544480.28,4317111.84,695
544489.89,4317088.84,695
544538,4317035.19,695
544520.94,4316972.88,695
544524.62,4316955.69,695
544528.82,4316950.23,695
544537.41,4316849.3,695
544540,4316818.87,695
544520.59,4316746.91,695
544466.06,4316690.31,695
544455.31,4316675.34,695
544443.43,4316658.8,695
544392.83,4316601.99,695
544380.29,4316576.35,695
544396.28,4316542.1,695
544445.23,4316455.56,695
544439.52,4316441.51,695
544383.48,4316381.75,695
544374.39,4316358.74,695
544387.06,4316327.81,695
544401.22,4316257.37,695
544389.16,4316178.86,695
544389.27,4316151.87,695
544343.17,4316079.94,695
544317.73,4316084.29,695
544304.42,4316077.74,695
544246.33,4316049.14,695
544218.64,4316042.14,695
544326.01,4316025.33,695
544689.04,4318449.01,695
544667.66,4318454.43,695
544660.51,4318456.24,695
544597.23,4318440.33,695
544567.57,4318443.13,695
544549.3,4318438.1,695
544512.01,4318439.67,695
544546.22,4318456.32,695
544563.84,4318455.99,695
544633.56,4318525.95,695
544639.76,4318536.96,695
544664.92,4318572.3,695
544666.86,4318589.68,695
544677.6,4318582.61,695
544681.61,4318568.67,695
544677.15,4318556.91,695
544661.72,4318525.06,695
544618.87,4318475.79,695
544670.43,4318472.51,695
545471.16,4316934.95,695
545469.2,4316933.21,695
545469.85,4316930.92,695
545472.11,4316931.61,695
545472.97,4316932.68,695
544568.5,4316606.83,695
544568.24,4316603.49,695
544615.59,4316487.24,695
544624.09,4316471.4,695
544623.76,4316455.08,695
544563.81,4316389.41,695
544563.69,4316370.15,695
544534.1,4316359.14,695
544518.51,4316382.08,695
544514.48,4316411.5,695
544504.41,4316452.02,695
544478.04,4316470.83,695
544484.63,4316543.59,695
544495.27,4316587.59,695
544553.34,4316612.98,695
544548.59,4316660.72,695
544609.69,4316677.75,695
543524.91,4318504.97,695
543494.21,4318497.33,695
543486.3,4318508.28,695
543478.27,4318513.15,695
543474.23,4318536.43,695
543545,4318600.55,695
544425.07,4318274.95,695
544399.23,4318325.39,695
544475.71,4318308.72,695
544492.19,4318291.62,695
544492.31,4318291.6,695
544492.2,4318291.57,695
544492.17,4318291.57,695
544446.22,4318273.02,695
542559.7,4317446.06,697.5
542599.51,4317161.53,697.5
542658.98,4317121.13,697.5
542726.89,4317198.38,697.5
542813.54,4317126.52,697.5
542846.25,4317058.36,697.5
542873.2,4316945.19,697.5
542923.63,4316873.33,697.5
542932.09,4316837.96,697.5
542962.62,4316780.11,697.5
543035.46,4316673.87,697.5
543033.92,4316634.27,697.5
543066.62,4316614.86,697.5
543181.53,4316500.77,697.5
543240.2,4316363.27,697.5
543326.13,4316422.16,697.5
543422.98,4316410.78,697.5
543411.86,4316347.33,697.5
543418.18,4316317.29,697.5
543416.05,4316275.79,697.5
543436.16,4316231.71,697.5
543494.99,4316195.7,697.5
543526.75,4316174.31,697.5
543603.18,4316127.18,697.5
543631.66,4316106.34,697.5
543641.59,4316095.78,697.5
543651.86,4316088.44,697.5
543679.88,4316078.24,697.5
543645.86,4316033.47,697.5
543708.24,4316011.21,697.5
545471.5,4316030.87,697.5
545476.42,4316042.17,697.5
545480.23,4316117.08,697.5
545496.3,4316126.16,697.5
545513.15,4316135.72,697.5
545535.27,4316214.47,697.5
545537.79,4316242.17,697.5
545547.63,4316283.17,697.5
545547.82,4316319.58,697.5
545545.33,4316329.76,697.5
545545.76,4316340.21,697.5
545551.1,4316374.23,697.5
545556.02,4316405.64,697.5
545559.17,4316425.71,697.5
545566.28,4316470.14,697.5
545567.35,4316476.82,697.5
545567.82,4316479.77,697.5
545567.71,4316482.25,697.5
545546.8,4316522.12,697.5
545542.26,4316547.85,697.5
545526.84,4316577.06,697.5
545489.77,4316611.56,697.5
545467.13,4316626.96,697.5
545420.49,4316698.8,697.5
545449.98,4316768.92,697.5
545448.52,4316778.59,697.5
545514.89,4316781.19,697.5
545552.42,4316761.01,697.5
545560.73,4316731.38,697.5
545614.35,4316692.05,697.5
545636.78,4316693.82,697.5
545652.38,4316674,697.5
545653.89,4316641.06,697.5
545691.88,4316611.51,697.5
545685.12,4316597.24,697.5
545714.72,4316572.66,697.5
545755.61,4316498.52,697.5
545777.62,4316482.1,697.5
545788.62,4316464.24,697.5
545796.58,4316353.16,697.5
545448.12,4316030.47,697.5
545159.57,4316038.31,697.5
545223.03,4316045.13,697.5
545227.28,4316050.8,697.5
545240.16,4316062.68,697.5
545263.1,4316104.03,697.5
545264.07,4316104.53,697.5
545263.61,4316106.89,697.5
545261.49,4316109.61,697.5
545234.45,4316160.6,697.5
545219.62,4316188.57,697.5
545212.95,4316205.07,697.5
545204.66,4316215.65,697.5
545192.49,4316219.14,697.5
545150.45,4316231.2,697.5
545150.29,4316231.37,697.5
545150,4316231.33,697.5
545102.53,4316253.63,697.5
545097.52,4316266.74,697.5
545101.3,4316279.88,697.5
545112.12,4316313.54,697.5
545121.98,4316333.87,697.5
545130.42,4316357.82,697.5
545122.17,4316385.94,697.5
545116.75,4316406.74,697.5
545110.09,4316428.42,697.5
545102.27,4316455.08,697.5
545075.07,4316501.89,697.5
545072.41,4316506.47,697.5
545071.03,4316507.73,697.5
545070.34,4316510.04,697.5
545072,4316513.12,697.5
545088.45,4316530.83,697.5
545100.63,4316544.87,697.5
545102.08,4316546.5,697.5
545103.96,4316548.64,697.5
545124.03,4316587.1,697.5
545124.8,4316588.58,697.5
545124.85,4316588.67,697.5
545124.86,4316588.95,697.5
545172.23,4316615.08,697.5
545112.53,4316668.96,697.5
545069.29,4316680.56,697.5
545062.22,4316678.91,697.5
545056.03,4316680.05,697.5
545039.59,4316683.1,697.5
545026.1,4316725.5,697.5
544959.5,4316814.57,697.5
544954.22,4316819.28,697.5
544938.75,4316852.48,697.5
544927.3,4316878.5,697.5
544925.42,4316885.2,697.5
544920.83,4316915.48,697.5
544917.02,4316946.16,697.5
544917.16,4316956.3,697.5
544905.08,4316970.88,697.5
544900.16,4316957.81,697.5
544856.21,4316965.34,697.5
544856.04,4316985.88,697.5
544857.23,4317008.85,697.5
544875.08,4317030.32,697.5
544860.49,4317071.98,697.5
544866.14,4317092.71,697.5
544892.85,4317122.84,697.5
544902.6,4317109.93,697.5
544909.34,4317121.62,697.5
544915.58,4317132.44,697.5
544950.87,4317200.81,697.5
544970.91,4317195.88,697.5
544990.62,4317239.55,697.5
544980.81,4317261.1,697.5
544922.15,4317352.99,697.5
544915.28,4317362.28,697.5
544897.3,4317355.47,697.5
544898.79,4317346.37,697.5
544855.13,4317276.83,697.5
544849.02,4317273.09,697.5
544791.62,4317263.41,697.5
544771.58,4317310.02,697.5
544765.72,4317322.6,697.5
544765.5,4317324.79,697.5
544747.34,4317337.78,697.5
544734.5,4317355.88,697.5
544724.44,4317357.61,697.5
544683.38,4317383.76,697.5
544710.31,4317417.88,697.5
544713.28,4317424.66,697.5
544711.26,4317427.64,697.5
544722.56,4317454.56,697.5
544700.57,4317429.3,697.5
544695.65,4317427.06,697.5
544676.3,4317387.43,697.5
544674.24,4317384.76,697.5
544659.4,4317354.89,697.5
544670.82,4317345.57,697.5
544651.78,4317342.03,697.5
544651.67,4317342.04,697.5
544649.74,4317340.13,697.5
544618.65,4317327.54,697.5
544585.1,4317307.6,697.5
544553.32,4317291.59,697.5
544553.74,4317189.2,697.5
544557.09,4317185.85,697.5
544555.15,4317180.4,697.5
544554.09,4317177.98,697.5
544553.18,4317175.96,697.5
544552.96,4317175.48,697.5
544541.33,4317169.69,697.5
544469.87,4317198.16,697.5
544439.02,4317138.09,697.5
544471.61,4317060.1,697.5
544499.53,4317028.96,697.5
544489.63,4316992.8,697.5
544500.57,4316941.69,697.5
544513.06,4316925.46,697.5
544518.52,4316861.32,697.5
544522.38,4316816.01,697.5
544506.21,4316756.06,697.5
544460.77,4316708.9,697.5
544442.52,4316683.48,697.5
544422.34,4316655.38,697.5
544381.31,4316609.32,697.5
544363.88,4316573.69,697.5
544386.1,4316526.1,697.5
544415.19,4316474.67,697.5
544399.05,4316434.96,697.5
544361.98,4316395.42,697.5
544345.64,4316354.09,697.5
544368.42,4316298.51,697.5
544373.09,4316275.27,697.5
544369.11,4316249.36,697.5
544369.47,4316164.47,697.5
544334.6,4316110.07,697.5
544256.97,4316123.34,697.5
544256.63,4316123.64,697.5
544256.53,4316123.23,697.5
544234.61,4316102.1,697.5
544231.88,4316096.46,697.5
544190.73,4316051.99,697.5
544184.17,4316039.08,697.5
544278.62,4316024.29,697.5
543484.19,4319103.3,697.5
543483.9,4319102.89,697.5
543483.1,4319102.64,697.5
543482.62,4319103.7,697.5
543600.69,4318688.08,697.5
543586.6,4318614.36,697.5
543567.32,4318597.43,697.5
543564.36,4318558.03,697.5
543550.33,4318491.31,697.5
543493.9,4318477.26,697.5
543479.37,4318497.38,697.5
543464.61,4318506.33,697.5
543457.18,4318549.12,697.5
543516.7,4318603.04,697.5
543495.99,4318642.81,697.5
543543.18,4318632.49,697.5
544706.3,4318429.01,697.5
544712.66,4318429.42,697.5
544720.93,4318429.06,697.5
544717.57,4318435.12,697.5
544714.98,4318441.61,697.5
544706.36,4318454.1,697.5
544679.66,4318487.83,697.5
544649.41,4318489.75,697.5
544674.54,4318518.65,697.5
544683.59,4318537.33,697.5
544693.36,4318563.05,697.5
544684.59,4318593.53,697.5
544661.11,4318608.99,697.5
544656.86,4318571,697.5
544634.89,4318540.14,697.5
544623.71,4318520.26,697.5
544561.93,4318458.27,697.5
544533.92,4318458.81,697.5
544479.54,4318432.34,697.5
544538.82,4318429.84,697.5
544567.86,4318437.84,697.5
544615.01,4318433.38,697.5
544652.15,4318442.72,697.5
544671.95,4318437.7,697.5
545468.74,4316943.46,697.5
545454.52,4316930.83,697.5
545459.24,4316914.25,697.5
545475.63,4316919.23,697.5
545481.87,4316927.02,697.5
544607.76,4316468.75,697.5
544605.96,4316472.1,697.5
544593.59,4316502.49,697.5
544521.64,4316539.35,697.5
544510.39,4316534.43,697.5
544508.87,4316528.17,697.5
544507.93,4316517.81,697.5
544582.46,4316464.66,697.5
544587.73,4316443.44,697.5
544607.69,4316465.3,697.5
544989.97,4317063.3,697.5
544981.32,4317053.63,697.5
544949.93,4317065.78,697.5
544964.13,4317086.76,697.5
544977.63,4317106.68,697.5
545003.42,4317077.87,697.5
544993.21,4317063.31,697.5
544968.43,4316688.19,697.5
544941.57,4316699.9,697.5
544940.77,4316703.44,697.5
544939.12,4316706.83,697.5
544940.3,4316715.47,697.5
544947.35,4316765.27,697.5
544947.64,4317212.16,697.5
544887.73,4317214.7,697.5
544871.2,4317269.69,697.5
544912.96,4317334.12,697.5
544965.88,4317255.29,697.5
543799.31,4318513.69,697.5
543736.58,4318489.75,697.5
543731.59,4318491.19,697.5
543725.79,4318492.46,697.5
543729.6,4318494.19,697.5
543730.11,4318496.42,697.5
543762.97,4318586.06,697.5
543774.35,4318601.48,697.5
543811.1,4318668.54,697.5
543846.06,4318674.16,697.5
543916.77,4318621.9,697.5
543934.85,4318613.93,697.5
543944.6,4318583.6,697.5
543915.97,4318584.26,697.5
543797.69,4318563.97,697.5
543150.74,4319108.71,697.5
543115.12,4319111.31,697.5
543111.53,4319107.9,697.5
543106.66,4319110.31,697.5
543103.67,4319118.6,697.5
543160.54,4319195.33,697.5
543160.02,4319195.3,697.5
543161.01,4319195.41,697.5
543160.92,4319195.27,697.5
543118.81,4319116.35,697.5
544384.54,4318346.57,697.5
544397.96,4318356.09,697.5
544394.93,4318344.27,697.5
544415.6,4318338.53,697.5
544497.56,4318320.67,697.5
544505.53,4318312.38,697.5
544555.9,4318306.43,697.5
544576.97,4318303.94,697.5
544566.82,4318299.19,697.5
544564.36,4318298.22,697.5
544561.29,4318297.99,697.5
544507.36,4318281.78,697.5
544494.4,4318283.87,697.5
544453.53,4318267.37,697.5
544421.96,4318270.26,697.5
544387.96,4318336.63,697.5
544375.47,4318326.55,697.5
544383.29,4318340.69,697.5
542551.86,4317531.18,700
542594.44,4317226.79,700
542658.06,4317183.57,700
542717.05,4317250.67,700
542815.85,4317168.74,700
542853.15,4317091.02,700
542883.88,4316961.97,700
542941.38,4316880.04,700
542946.16,4316860.07,700
542986.33,4316783.95,700
543063.08,4316672,700
543075.98,4316664.54,700
543080.89,4316654.83,700
543114.62,4316623.5,700
543218.18,4316520.68,700
543245.21,4316457.33,700
543284.81,4316484.46,700
543344.13,4316477.5,700
543419.57,4316460.89,700
543438.49,4316435.17,700
543447.76,4316411.57,700
543437.23,4316351.44,700
543448.46,4316298.02,700
543447.58,4316280.9,700
543455.88,4316262.7,700
543480.16,4316247.84,700
543545.53,4316203.82,700
543605.01,4316167.15,700
543664.26,4316123.78,700
543684.93,4316101.81,700
543706.31,4316086.53,700
543764.62,4316065.3,700
543738.1,4316030.41,700
543786.72,4316013.06,700
544231.23,4316023.26,700
544157.62,4316034.78,700
544172.33,4316063.7,700
544203.46,4316097.35,700
544216.09,4316123.39,700
544232.07,4316138.79,700
544241.39,4316177.21,700
544273.42,4316149.19,700
544326.04,4316140.19,700
544349.67,4316177.07,700
544349.28,4316268.43,700
544338.19,4316297.46,700
544316.9,4316349.44,700
544340.49,4316409.1,700
544358.59,4316428.41,700
544385.15,4316493.78,700
544375.92,4316510.1,700
544347.47,4316571.04,700
544369.79,4316616.65,700
544401.25,4316651.97,700
544429.72,4316691.62,700
544455.48,4316727.5,700
544491.82,4316765.21,700
544504.75,4316813.16,700
544499.63,4316873.34,700
